S_SECTOR_ID,N_SECTOR_ID,S_EARFCN,N_EARFCN
47443-0,124812-0,38400,38400
47443-0,124812-1,38400,38400
47443-0,253771-0,38400,38400
47443-0,253771-1,38400,38400
47443-0,253786-0,38400,38400
47443-0,253786-1,38400,38400
47443-0,253792-0,38400,38400
47443-0,253792-1,38400,38400
47443-0,253893-0,38400,38400
47443-0,253893-1,38400,38400
47443-0,253893-2,38400,38400
47443-0,253901-0,38400,38400
47443-0,253901-1,38400,38400
47443-0,253901-2,38400,38400
47443-0,253903-0,38400,38400
47443-0,253903-2,38400,38400
47443-0,253905-0,38400,38400
47443-0,253905-1,38400,38400
47443-0,253905-2,38400,38400
47443-0,253939-0,38400,38400
47443-0,253939-2,38400,38400
47443-0,259778-0,38400,38400
47443-0,259778-1,38400,38400
47443-0,259778-2,38400,38400
47443-0,47518-16,38400,38950
47443-1,5641-128,38400,38400
47443-1,5641-129,38400,38400
47443-1,5641-130,38400,38400
47443-1,5691-128,38400,38400
47443-1,7202-128,38400,38400
47443-1,7202-129,38400,38400
47443-1,7401-128,38400,38400
47443-1,7401-129,38400,38400
47443-1,7401-130,38400,38400
47443-1,47443-0,38400,38400
47443-1,47443-2,38400,38400
47443-1,47444-0,38400,38400
47443-1,47459-0,38400,38400
47443-1,47459-1,38400,38400
47443-1,47459-2,38400,38400
47443-1,124673-1,38400,38400
47443-1,124673-2,38400,38400
47443-1,124812-0,38400,38400
47443-1,124818-0,38400,38400
47443-1,124818-2,38400,38400
47443-1,238397-2,38400,38400
47443-1,253771-0,38400,38400
47443-1,253771-1,38400,38400
47443-1,253893-0,38400,38400
47443-1,253893-1,38400,38400
47443-1,253893-2,38400,38400
47443-1,253901-0,38400,38400
47443-1,253901-1,38400,38400
47443-1,253901-2,38400,38400
47443-1,253903-0,38400,38400
47443-1,253903-1,38400,38400
47443-1,253903-2,38400,38400
47443-1,253905-0,38400,38400
47443-1,253905-1,38400,38400
47443-1,253905-2,38400,38400
47443-1,253939-0,38400,38400
47443-1,253939-1,38400,38400
47443-1,253939-2,38400,38400
47443-1,259778-0,38400,38400
47443-1,259778-1,38400,38400
47443-1,259778-2,38400,38400
47443-1,47588-16,38400,38950
47443-2,5641-128,38400,38400
47443-2,5641-129,38400,38400
47443-2,5641-130,38400,38400
47443-2,7202-129,38400,38400
47443-2,7401-128,38400,38400
47443-2,7401-129,38400,38400
47443-2,7401-130,38400,38400
47443-2,15121-128,38400,38400
47443-2,15121-129,38400,38400
47443-2,15513-128,38400,38400
47443-2,47443-0,38400,38400
47443-2,47443-1,38400,38400
47443-2,47444-1,38400,38400
47443-2,47444-2,38400,38400
47443-2,47459-0,38400,38400
47443-2,47459-1,38400,38400
47443-2,47459-2,38400,38400
47443-2,124673-2,38400,38400
47443-2,124812-0,38400,38400
47443-2,124812-1,38400,38400
47443-2,124818-0,38400,38400
47443-2,253771-0,38400,38400
47443-2,253771-1,38400,38400
47443-2,253771-2,38400,38400
47443-2,253786-0,38400,38400
47443-2,253786-1,38400,38400
47443-2,253786-2,38400,38400
47443-2,253792-0,38400,38400
47443-2,253792-1,38400,38400
47443-2,253796-0,38400,38400
47443-2,253806-1,38400,38400
47443-2,253893-1,38400,38400
47443-2,253893-2,38400,38400
47443-2,253901-1,38400,38400
47443-2,253901-2,38400,38400
47443-2,253903-0,38400,38400
47443-2,253903-1,38400,38400
47443-2,253903-2,38400,38400
47443-2,253905-1,38400,38400
47443-2,253905-2,38400,38400
47443-2,253930-130,38400,38400
47443-2,253939-0,38400,38400
47443-2,253939-1,38400,38400
47443-2,253939-2,38400,38400
47443-2,259778-0,38400,38400
47443-2,259778-2,38400,38400
47443-2,47518-16,38400,38950
47444-0,7202-128,38400,38400
47444-0,7202-129,38400,38400
47444-0,7202-130,38400,38400
47444-0,7203-128,38400,38400
47444-0,7203-129,38400,38400
47444-0,7203-130,38400,38400
47444-0,47443-0,38400,38400
47444-0,47443-1,38400,38400
47444-0,47444-1,38400,38400
47444-0,47444-2,38400,38400
47444-0,124673-0,38400,38400
47444-0,124673-2,38400,38400
47444-0,124674-1,38400,38400
47444-0,124694-0,38400,38400
47444-0,124694-1,38400,38400
47444-0,124812-0,38400,38400
47444-0,124812-2,38400,38400
47444-0,124813-0,38400,38400
47444-0,124813-1,38400,38400
47444-0,124813-2,38400,38400
47444-0,253786-0,38400,38400
47444-0,253786-2,38400,38400
47444-0,253792-0,38400,38400
47444-0,259595-0,38400,38400
47444-0,259595-1,38400,38400
47444-0,259595-2,38400,38400
47444-0,259654-0,38400,38400
47444-0,259654-1,38400,38400
47444-0,259654-2,38400,38400
47444-0,259655-1,38400,38400
47444-0,259655-2,38400,38400
47444-0,47586-16,38400,38950
47444-1,5691-128,38400,38400
47444-1,7202-128,38400,38400
47444-1,7202-129,38400,38400
47444-1,7202-130,38400,38400
47444-1,7203-128,38400,38400
47444-1,7203-129,38400,38400
47444-1,7203-130,38400,38400
47444-1,15121-128,38400,38400
47444-1,47443-0,38400,38400
47444-1,47443-1,38400,38400
47444-1,47443-2,38400,38400
47444-1,47444-0,38400,38400
47444-1,47444-2,38400,38400
47444-1,124673-0,38400,38400
47444-1,124673-1,38400,38400
47444-1,124673-2,38400,38400
47444-1,124694-1,38400,38400
47444-1,124812-0,38400,38400
47444-1,124812-1,38400,38400
47444-1,124812-2,38400,38400
47444-1,124813-1,38400,38400
47444-1,124912-0,38400,38400
47444-1,253771-0,38400,38400
47444-1,253786-0,38400,38400
47444-1,253786-1,38400,38400
47444-1,253786-2,38400,38400
47444-1,253792-0,38400,38400
47444-1,253901-0,38400,38400
47444-1,253901-2,38400,38400
47444-1,259595-0,38400,38400
47444-1,259595-1,38400,38400
47444-1,259654-0,38400,38400
47444-1,259654-1,38400,38400
47444-1,259654-2,38400,38400
47444-1,259655-1,38400,38400
47444-1,47586-16,38400,38950
47444-2,5662-129,38400,38400
47444-2,5662-130,38400,38400
47444-2,7202-128,38400,38400
47444-2,7202-129,38400,38400
47444-2,7202-130,38400,38400
47444-2,7203-128,38400,38400
47444-2,7203-129,38400,38400
47444-2,7203-130,38400,38400
47444-2,15121-128,38400,38400
47444-2,47443-0,38400,38400
47444-2,47443-2,38400,38400
47444-2,47444-0,38400,38400
47444-2,47444-1,38400,38400
47444-2,124673-2,38400,38400
47444-2,124694-0,38400,38400
47444-2,124694-1,38400,38400
47444-2,124694-2,38400,38400
47444-2,124812-0,38400,38400
47444-2,124812-1,38400,38400
47444-2,124812-2,38400,38400
47444-2,124813-0,38400,38400
47444-2,124813-1,38400,38400
47444-2,124813-2,38400,38400
47444-2,124911-0,38400,38400
47444-2,124912-0,38400,38400
47444-2,124912-1,38400,38400
47444-2,238379-0,38400,38400
47444-2,238379-1,38400,38400
47444-2,253771-0,38400,38400
47444-2,253786-0,38400,38400
47444-2,253786-1,38400,38400
47444-2,253786-2,38400,38400
47444-2,253792-0,38400,38400
47444-2,253796-2,38400,38400
47444-2,253818-0,38400,38400
47444-2,259654-0,38400,38400
47444-2,259654-1,38400,38400
47444-2,259654-2,38400,38400
47444-2,259655-1,38400,38400
47444-2,47586-16,38400,38950
47444-2,238457-16,38400,38950
47459-0,5691-128,38400,38400
47459-0,7202-128,38400,38400
47459-0,7202-129,38400,38400
47459-0,7202-130,38400,38400
47459-0,7401-130,38400,38400
47459-0,15121-128,38400,38400
47459-0,15121-129,38400,38400
47459-0,15583-128,38400,38400
47459-0,47443-0,38400,38400
47459-0,47443-1,38400,38400
47459-0,47443-2,38400,38400
47459-0,47459-1,38400,38400
47459-0,47459-2,38400,38400
47459-0,124673-1,38400,38400
47459-0,124673-2,38400,38400
47459-0,124812-0,38400,38400
47459-0,124812-1,38400,38400
47459-0,124812-2,38400,38400
47459-0,124911-0,38400,38400
47459-0,124911-1,38400,38400
47459-0,124912-0,38400,38400
47459-0,124912-1,38400,38400
47459-0,253771-0,38400,38400
47459-0,253771-1,38400,38400
47459-0,253786-0,38400,38400
47459-0,253786-1,38400,38400
47459-0,253792-0,38400,38400
47459-0,253792-1,38400,38400
47459-0,253796-0,38400,38400
47459-0,253901-2,38400,38400
47459-0,253903-2,38400,38400
47459-0,259778-2,38400,38400
47459-0,47518-16,38400,38950
47459-1,7202-128,38400,38400
47459-1,7202-129,38400,38400
47459-1,7202-130,38400,38400
47459-1,7401-128,38400,38400
47459-1,7401-129,38400,38400
47459-1,7401-130,38400,38400
47459-1,15121-128,38400,38400
47459-1,15121-129,38400,38400
47459-1,15121-130,38400,38400
47459-1,15583-128,38400,38400
47459-1,47443-0,38400,38400
47459-1,47443-1,38400,38400
47459-1,47443-2,38400,38400
47459-1,47459-0,38400,38400
47459-1,47459-2,38400,38400
47459-1,124673-2,38400,38400
47459-1,124812-0,38400,38400
47459-1,124812-1,38400,38400
47459-1,124911-0,38400,38400
47459-1,124911-1,38400,38400
47459-1,124912-0,38400,38400
47459-1,124912-1,38400,38400
47459-1,253771-0,38400,38400
47459-1,253771-1,38400,38400
47459-1,253771-2,38400,38400
47459-1,253786-0,38400,38400
47459-1,253786-1,38400,38400
47459-1,253792-0,38400,38400
47459-1,253792-1,38400,38400
47459-1,253796-0,38400,38400
47459-1,253796-1,38400,38400
47459-1,253796-2,38400,38400
47459-1,253806-0,38400,38400
47459-1,253806-1,38400,38400
47459-1,253903-0,38400,38400
47459-1,253903-2,38400,38400
47459-1,259778-2,38400,38400
47459-1,47518-16,38400,38950
47459-2,7202-129,38400,38400
47459-2,7202-130,38400,38400
47459-2,7401-128,38400,38400
47459-2,7401-129,38400,38400
47459-2,7401-130,38400,38400
47459-2,15121-128,38400,38400
47459-2,15121-129,38400,38400
47459-2,15121-130,38400,38400
47459-2,15583-128,38400,38400
47459-2,47443-0,38400,38400
47459-2,47443-1,38400,38400
47459-2,47443-2,38400,38400
47459-2,47459-0,38400,38400
47459-2,47459-1,38400,38400
47459-2,124812-0,38400,38400
47459-2,124812-1,38400,38400
47459-2,124812-2,38400,38400
47459-2,124911-0,38400,38400
47459-2,124911-1,38400,38400
47459-2,124911-2,38400,38400
47459-2,124912-1,38400,38400
47459-2,253771-0,38400,38400
47459-2,253771-1,38400,38400
47459-2,253771-2,38400,38400
47459-2,253786-0,38400,38400
47459-2,253786-1,38400,38400
47459-2,253786-2,38400,38400
47459-2,253792-0,38400,38400
47459-2,253792-1,38400,38400
47459-2,253792-2,38400,38400
47459-2,253796-0,38400,38400
47459-2,253796-1,38400,38400
47459-2,253796-2,38400,38400
47459-2,253806-0,38400,38400
47459-2,253806-1,38400,38400
47459-2,253903-2,38400,38400
47459-2,47518-16,38400,38950
47459-2,47523-16,38400,38950
47459-2,124799-16,38400,38950
47467-0,259761-3,38400,37900
47467-0,259761-4,38400,37900
47467-0,259761-5,38400,37900
47467-0,7199-128,38400,38400
47467-0,15486-128,38400,38400
47467-0,15486-129,38400,38400
47467-0,15486-130,38400,38400
47467-0,15514-130,38400,38400
47467-0,47467-1,38400,38400
47467-0,47467-2,38400,38400
47467-0,47468-0,38400,38400
47467-0,47468-1,38400,38400
47467-0,47468-2,38400,38400
47467-0,47470-0,38400,38400
47467-0,47470-1,38400,38400
47467-0,47470-2,38400,38400
47467-0,124713-0,38400,38400
47467-0,124713-1,38400,38400
47467-0,124713-2,38400,38400
47467-0,124923-0,38400,38400
47467-0,124923-1,38400,38400
47467-0,253949-0,38400,38400
47467-0,253949-2,38400,38400
47467-0,259584-0,38400,38400
47467-0,259584-2,38400,38400
47467-0,259682-0,38400,38400
47467-0,259682-1,38400,38400
47467-0,259682-2,38400,38400
47467-0,259761-0,38400,38400
47467-0,259761-1,38400,38400
47467-0,259761-2,38400,38400
47467-0,259781-0,38400,38400
47467-0,259781-1,38400,38400
47467-0,259781-2,38400,38400
47467-1,259627-3,38400,37900
47467-1,259761-3,38400,37900
47467-1,259761-4,38400,37900
47467-1,15486-128,38400,38400
47467-1,15486-129,38400,38400
47467-1,15486-130,38400,38400
47467-1,15514-128,38400,38400
47467-1,15514-129,38400,38400
47467-1,15514-130,38400,38400
47467-1,47467-0,38400,38400
47467-1,47467-2,38400,38400
47467-1,47468-0,38400,38400
47467-1,47468-1,38400,38400
47467-1,47468-2,38400,38400
47467-1,47470-0,38400,38400
47467-1,47470-1,38400,38400
47467-1,47470-2,38400,38400
47467-1,124713-1,38400,38400
47467-1,124713-2,38400,38400
47467-1,124923-0,38400,38400
47467-1,124923-1,38400,38400
47467-1,253949-0,38400,38400
47467-1,253949-1,38400,38400
47467-1,253949-2,38400,38400
47467-1,253950-0,38400,38400
47467-1,253950-1,38400,38400
47467-1,259584-0,38400,38400
47467-1,259584-1,38400,38400
47467-1,259584-2,38400,38400
47467-1,259584-3,38400,38400
47467-1,259627-0,38400,38400
47467-1,259627-1,38400,38400
47467-1,259627-2,38400,38400
47467-1,259682-1,38400,38400
47467-1,259682-2,38400,38400
47467-1,259761-0,38400,38400
47467-1,259761-1,38400,38400
47467-1,259781-0,38400,38400
47467-1,259781-1,38400,38400
47467-1,259781-2,38400,38400
47467-2,259761-3,38400,37900
47467-2,259761-4,38400,37900
47467-2,259761-5,38400,37900
47467-2,15486-129,38400,38400
47467-2,15486-130,38400,38400
47467-2,15514-128,38400,38400
47467-2,15514-129,38400,38400
47467-2,15514-130,38400,38400
47467-2,47467-0,38400,38400
47467-2,47467-1,38400,38400
47467-2,47468-0,38400,38400
47467-2,47468-1,38400,38400
47467-2,47468-2,38400,38400
47467-2,47470-0,38400,38400
47467-2,47470-1,38400,38400
47467-2,47470-2,38400,38400
47467-2,124713-1,38400,38400
47467-2,124713-2,38400,38400
47467-2,124923-0,38400,38400
47467-2,253915-1,38400,38400
47467-2,253920-0,38400,38400
47467-2,253949-0,38400,38400
47467-2,253949-1,38400,38400
47467-2,253949-2,38400,38400
47467-2,253950-0,38400,38400
47467-2,253950-1,38400,38400
47467-2,259584-0,38400,38400
47467-2,259584-1,38400,38400
47467-2,259584-2,38400,38400
47467-2,259627-0,38400,38400
47467-2,259627-1,38400,38400
47467-2,259682-0,38400,38400
47467-2,259682-1,38400,38400
47467-2,259682-2,38400,38400
47467-2,259761-0,38400,38400
47467-2,259761-1,38400,38400
47467-2,259761-2,38400,38400
47467-2,259781-0,38400,38400
47467-2,259781-1,38400,38400
47467-2,259781-2,38400,38400
47468-0,259761-3,38400,37900
47468-0,259761-4,38400,37900
47468-0,259761-5,38400,37900
47468-0,7199-128,38400,38400
47468-0,15514-130,38400,38400
47468-0,47467-0,38400,38400
47468-0,47467-2,38400,38400
47468-0,47468-1,38400,38400
47468-0,47468-2,38400,38400
47468-0,47470-0,38400,38400
47468-0,124713-0,38400,38400
47468-0,124713-1,38400,38400
47468-0,124713-2,38400,38400
47468-0,124923-0,38400,38400
47468-0,124923-1,38400,38400
47468-0,253915-0,38400,38400
47468-0,253915-1,38400,38400
47468-0,253915-2,38400,38400
47468-0,253949-0,38400,38400
47468-0,253949-2,38400,38400
47468-0,259682-0,38400,38400
47468-0,259682-1,38400,38400
47468-0,259682-2,38400,38400
47468-0,259761-0,38400,38400
47468-0,259761-1,38400,38400
47468-0,259761-2,38400,38400
47468-0,259781-0,38400,38400
47468-0,259781-2,38400,38400
47468-1,259761-3,38400,37900
47468-1,259761-4,38400,37900
47468-1,259761-5,38400,37900
47468-1,7199-128,38400,38400
47468-1,15486-129,38400,38400
47468-1,15486-130,38400,38400
47468-1,15514-128,38400,38400
47468-1,15514-129,38400,38400
47468-1,15514-130,38400,38400
47468-1,47467-0,38400,38400
47468-1,47467-1,38400,38400
47468-1,47467-2,38400,38400
47468-1,47468-0,38400,38400
47468-1,47468-2,38400,38400
47468-1,47470-0,38400,38400
47468-1,47470-1,38400,38400
47468-1,47470-2,38400,38400
47468-1,124713-0,38400,38400
47468-1,124713-1,38400,38400
47468-1,124713-2,38400,38400
47468-1,124923-0,38400,38400
47468-1,253915-1,38400,38400
47468-1,253949-0,38400,38400
47468-1,253949-1,38400,38400
47468-1,253949-2,38400,38400
47468-1,253950-0,38400,38400
47468-1,259584-0,38400,38400
47468-1,259584-1,38400,38400
47468-1,259584-2,38400,38400
47468-1,259682-0,38400,38400
47468-1,259682-1,38400,38400
47468-1,259682-2,38400,38400
47468-1,259761-0,38400,38400
47468-1,259761-1,38400,38400
47468-1,259761-2,38400,38400
47468-1,259781-0,38400,38400
47468-1,259781-1,38400,38400
47468-1,259781-2,38400,38400
47468-2,259761-3,38400,37900
47468-2,259761-4,38400,37900
47468-2,259761-5,38400,37900
47468-2,7199-128,38400,38400
47468-2,15514-129,38400,38400
47468-2,15514-130,38400,38400
47468-2,47467-0,38400,38400
47468-2,47467-2,38400,38400
47468-2,47468-0,38400,38400
47468-2,47468-1,38400,38400
47468-2,124713-0,38400,38400
47468-2,124713-1,38400,38400
47468-2,124713-2,38400,38400
47468-2,124923-0,38400,38400
47468-2,124923-1,38400,38400
47468-2,253915-0,38400,38400
47468-2,253915-1,38400,38400
47468-2,253915-2,38400,38400
47468-2,253920-0,38400,38400
47468-2,253949-0,38400,38400
47468-2,253949-2,38400,38400
47468-2,253950-0,38400,38400
47468-2,259584-0,38400,38400
47468-2,259584-1,38400,38400
47468-2,259584-2,38400,38400
47468-2,259682-0,38400,38400
47468-2,259682-1,38400,38400
47468-2,259682-2,38400,38400
47468-2,259761-0,38400,38400
47468-2,259761-1,38400,38400
47468-2,259761-2,38400,38400
47468-2,259781-0,38400,38400
47468-2,259781-1,38400,38400
47468-2,259781-2,38400,38400
47469-0,259627-3,38400,37900
47469-0,259627-4,38400,37900
47469-0,259627-5,38400,37900
47469-0,15329-128,38400,38400
47469-0,15427-128,38400,38400
47469-0,15486-130,38400,38400
47469-0,15487-129,38400,38400
47469-0,15487-130,38400,38400
47469-0,15516-128,38400,38400
47469-0,15516-129,38400,38400
47469-0,15592-128,38400,38400
47469-0,15592-129,38400,38400
47469-0,47469-1,38400,38400
47469-0,47469-2,38400,38400
47469-0,47470-0,38400,38400
47469-0,47470-1,38400,38400
47469-0,47470-2,38400,38400
47469-0,124678-0,38400,38400
47469-0,124689-0,38400,38400
47469-0,124689-2,38400,38400
47469-0,124893-1,38400,38400
47469-0,124893-2,38400,38400
47469-0,259584-0,38400,38400
47469-0,259584-1,38400,38400
47469-0,259584-3,38400,38400
47469-0,259627-0,38400,38400
47469-0,259627-1,38400,38400
47469-0,259627-2,38400,38400
47469-0,273929-128,38400,38400
47469-0,273929-129,38400,38400
47469-0,273929-130,38400,38400
47469-1,259627-4,38400,37900
47469-1,259627-5,38400,37900
47469-1,15329-128,38400,38400
47469-1,15329-130,38400,38400
47469-1,15427-128,38400,38400
47469-1,15487-129,38400,38400
47469-1,15516-129,38400,38400
47469-1,15592-128,38400,38400
47469-1,15592-129,38400,38400
47469-1,47469-0,38400,38400
47469-1,47469-2,38400,38400
47469-1,124678-0,38400,38400
47469-1,124678-1,38400,38400
47469-1,124689-0,38400,38400
47469-1,124689-1,38400,38400
47469-1,124689-2,38400,38400
47469-1,124893-0,38400,38400
47469-1,124893-1,38400,38400
47469-1,124893-2,38400,38400
47469-1,259584-0,38400,38400
47469-1,259584-1,38400,38400
47469-1,259584-3,38400,38400
47469-1,259627-1,38400,38400
47469-1,259627-2,38400,38400
47469-1,259721-0,38400,38400
47469-1,273929-128,38400,38400
47469-1,273929-129,38400,38400
47469-2,259627-4,38400,37900
47469-2,259627-5,38400,37900
47469-2,15307-128,38400,38400
47469-2,15307-129,38400,38400
47469-2,15329-128,38400,38400
47469-2,15329-130,38400,38400
47469-2,15427-128,38400,38400
47469-2,15427-129,38400,38400
47469-2,15516-128,38400,38400
47469-2,15516-129,38400,38400
47469-2,15592-129,38400,38400
47469-2,47469-0,38400,38400
47469-2,47469-1,38400,38400
47469-2,47470-1,38400,38400
47469-2,47470-2,38400,38400
47469-2,124678-0,38400,38400
47469-2,124678-1,38400,38400
47469-2,124678-2,38400,38400
47469-2,124689-2,38400,38400
47469-2,124893-1,38400,38400
47469-2,259584-0,38400,38400
47469-2,259584-1,38400,38400
47469-2,259584-2,38400,38400
47469-2,259584-3,38400,38400
47469-2,259627-1,38400,38400
47469-2,259627-2,38400,38400
