起始时间,网元/基站名称,小区,小区名称,RRC连接建立完成次数 (无),RRC连接请求次数（包括重发） (无),RRC建立成功率qf (%),E-RAB建立成功总次数 (无),E-RAB建立尝试总次数 (无),E-RAB建立成功率2 (%),eNodeB触发的E-RAB异常释放总次数 (无),小区切换出E-RAB异常释放总次数 (无),E-RAB掉线率(新) (%),无线接通率ay (%),eNodeB发起的S1 RESET导致的UE Context释放次数 (无),UE Context异常释放次数 (无),UE Context建立成功总次数 (无),无线掉线率 (%),eNodeB内异频切换出成功次数 (无),eNodeB内异频切换出尝试次数 (无),eNodeB内同频切换出成功次数 (无),eNodeB内同频切换出尝试次数 (无),eNodeB间异频切换出成功次数 (无),eNodeB间异频切换出尝试次数 (无),eNodeB间同频切换出成功次数 (无),eNodeB间同频切换出尝试次数 (无),eNB内切换成功率 (%),eNB间切换成功率 (%),同频切换成功率zsp (%),异频切换成功率zsp (%),切换成功率 (%),小区PDCP层所接收到的上行数据的总吞吐量 (比特),小区PDCP层所发送的下行数据的总吞吐量 (比特),RRC重建请求次数 (无),RRC连接重建比率 (%),通过重建回源小区的eNodeB间同频切换出执行成功次数 (无),通过重建回源小区的eNodeB间异频切换出执行成功次数 (无),通过重建回源小区的eNodeB内同频切换出执行成功次数 (无),通过重建回源小区的eNodeB内异频切换出执行成功次数 (无),eNB内切换出成功次数 (次),eNB内切换出请求次数 (次)
07/18/2020 00:00:00,B马煤气化三期-HLHF,"eNodeB名称=B马煤气化三期-HLHF, 本地小区标识=2, 小区名称=B马煤气化三期-HLHF-3, eNodeB标识=259627, 小区双工模式=CELL_TDD",B马煤气化三期-HLHF-3,14762,14766,1,14439,14439,1,8,0,0.001,1,0,8,13831,0.001,126,128,627,627,1,1,4679,4681,0.996,0.999,0.999,0.977,0.998,2355605936,10532816472,44,0.003,4,0,0,1,752,755
07/18/2020 00:00:00,B马煤气化三期-HLHF,"eNodeB名称=B马煤气化三期-HLHF, 本地小区标识=1, 小区名称=B马煤气化三期-HLHF-2, eNodeB标识=259627, 小区双工模式=CELL_TDD",B马煤气化三期-HLHF-2,54314,54407,0.998,53333,53342,1,18,0,0,1,0,18,50523,0,1889,1969,616,616,612,614,3296,3307,0.917,0.996,0.997,0.916,0.964,5761891056,41508296608,245,0.004,1,2,1,134,2370,2585
07/18/2020 00:00:00,B马煤气化三期-HLHF,"eNodeB名称=B马煤气化三期-HLHF, 本地小区标识=0, 小区名称=B马煤气化三期-HLHF-1, eNodeB标识=259627, 小区双工模式=CELL_TDD",B马煤气化三期-HLHF-1,4114,4120,0.999,3786,3787,1,10,0,0.003,0.999,0,10,3501,0.003,241,241,53,54,0,0,453,456,0.997,0.993,0.992,1,0.995,318857008,3495693768,27,0.007,0,0,0,0,294,295
07/19/2020 00:00:00,B马煤气化三期-HLHF,"eNodeB名称=B马煤气化三期-HLHF, 本地小区标识=5, 小区名称=B马煤气化三期-HLHD-6, eNodeB标识=259627, 小区双工模式=CELL_TDD",B马煤气化三期-HLHD-6,11343,11348,1,11764,11764,1,1,0,0,1,0,2,11040,0,2496,2498,1185,1187,73,73,0,0,0.999,1,0.998,0.999,0.999,808092720,11979268464,11,0.001,0,0,0,0,3681,3685
07/19/2020 00:00:00,B马煤气化三期-HLHF,"eNodeB名称=B马煤气化三期-HLHF, 本地小区标识=4, 小区名称=B马煤气化三期-HLHD-5, eNodeB标识=259627, 小区双工模式=CELL_TDD",B马煤气化三期-HLHD-5,23992,24015,0.999,24945,24950,1,8,0,0,1,0,8,22661,0,1901,1903,1708,1714,143,143,0,0,0.998,1,0.996,0.999,0.998,2222530328,18245388640,63,0.003,0,0,0,0,3609,3617
07/19/2020 00:00:00,B马煤气化三期-HLHF,"eNodeB名称=B马煤气化三期-HLHF, 本地小区标识=3, 小区名称=B马煤气化三期-HLHD-4, eNodeB标识=259627, 小区双工模式=CELL_TDD",B马煤气化三期-HLHD-4,1031,1033,0.998,1038,1038,1,4,0,0.004,0.999,0,4,953,0.004,215,215,633,633,10,10,0,0,1,1,1,1,1,147016944,833733952,7,0.007,0,0,0,0,848,848
07/19/2020 00:00:00,B马煤气化三期-HLHF,"eNodeB名称=B马煤气化三期-HLHF, 本地小区标识=2, 小区名称=B马煤气化三期-HLHF-3, eNodeB标识=259627, 小区双工模式=CELL_TDD",B马煤气化三期-HLHF-3,14770,14789,0.999,14607,14610,1,6,0,0,1,0,7,13942,0.001,117,121,529,529,4,4,4599,4612,0.992,0.992,0.993,0.968,0.992,1575404480,16711400800,96,0.006,24,0,1,0,645,650
07/19/2020 00:00:00,B马煤气化三期-HLHF,"eNodeB名称=B马煤气化三期-HLHF, 本地小区标识=1, 小区名称=B马煤气化三期-HLHF-2, eNodeB标识=259627, 小区双工模式=CELL_TDD",B马煤气化三期-HLHF-2,54086,54162,0.999,53348,53351,1,18,0,0,1,0,21,50617,0,3290,4031,659,662,595,627,3058,3068,0.543,0.971,0.994,0.521,0.731,7563250264,63887530624,1592,0.029,4,61,4,1398,2547,4693
07/19/2020 00:00:00,B马煤气化三期-HLHF,"eNodeB名称=B马煤气化三期-HLHF, 本地小区标识=0, 小区名称=B马煤气化三期-HLHF-1, eNodeB标识=259627, 小区双工模式=CELL_TDD",B马煤气化三期-HLHF-1,7302,7324,0.997,7264,7265,1,6,0,0.001,1,0,6,6684,0.001,374,374,97,97,2,2,395,397,0.998,0.992,0.994,0.997,0.995,802350624,4983080040,106,0.014,1,0,0,1,470,471
07/17/2020 00:00:00,B马煤气化三期-HLWE,"eNodeB名称=B马煤气化三期-HLWE, 本地小区标识=0, 小区名称=B马煤气化三期-HLWE-1, eNodeB标识=274143, 小区双工模式=CELL_TDD",B马煤气化三期-HLWE-1,3856,3858,0.999,3904,3905,1,0,0,0,1,0,0,3746,0,0,0,0,0,97,97,0,0,0,1,0,1,1,286977528,2178101024,6,0.002,0,0,0,0,0,0
07/18/2020 00:00:00,B马煤气化三期-HLWE,"eNodeB名称=B马煤气化三期-HLWE, 本地小区标识=0, 小区名称=B马煤气化三期-HLWE-1, eNodeB标识=274143, 小区双工模式=CELL_TDD",B马煤气化三期-HLWE-1,12411,12424,0.999,12685,12685,1,2,0,0,1,0,2,11979,0,0,0,0,0,258,259,0,0,0,0.996,0,0.996,0.996,1230112456,14843534840,9,0.001,0,0,0,0,0,0
07/19/2020 00:00:00,B马煤气化三期-HLWE,"eNodeB名称=B马煤气化三期-HLWE, 本地小区标识=0, 小区名称=B马煤气化三期-HLWE-1, eNodeB标识=274143, 小区双工模式=CELL_TDD",B马煤气化三期-HLWE-1,9328,9339,0.999,9570,9570,1,0,0,0,1,0,1,9104,0,0,0,0,0,211,211,0,0,0,1,0,1,1,929840848,11330006488,4,0,0,0,0,0,0,0
07/17/2020 00:00:00,B马煤炭公司-HLWE,"eNodeB名称=B马煤炭公司-HLWE, 本地小区标识=0, 小区名称=B马煤炭公司-HLWE-1, eNodeB标识=7298, 小区双工模式=CELL_TDD",B马煤炭公司-HLWE-1,1704,1704,1,1834,1834,1,0,0,0,1,0,0,1463,0,0,0,0,0,37,37,1,1,0,1,1,1,1,62668472,611733536,1,0.001,0,0,0,0,0,0
07/18/2020 00:00:00,B马煤炭公司-HLWE,"eNodeB名称=B马煤炭公司-HLWE, 本地小区标识=0, 小区名称=B马煤炭公司-HLWE-1, eNodeB标识=7298, 小区双工模式=CELL_TDD",B马煤炭公司-HLWE-1,2303,2307,0.998,2145,2145,1,0,0,0,1,0,0,1999,0,0,0,0,0,45,45,0,0,0,1,0,1,1,73672584,575423496,0,0,0,0,0,0,0,0
07/19/2020 00:00:00,B马煤炭公司-HLWE,"eNodeB名称=B马煤炭公司-HLWE, 本地小区标识=0, 小区名称=B马煤炭公司-HLWE-1, eNodeB标识=7298, 小区双工模式=CELL_TDD",B马煤炭公司-HLWE-1,1386,1388,0.999,1331,1331,1,4,0,0.003,1,0,4,1204,0.003,0,0,0,0,42,42,0,0,0,1,0,1,1,90584264,638951872,1,0.001,0,0,0,0,0,0
07/17/2020 00:00:00,B马民俗村-HLHF,"eNodeB名称=B马民俗村-HLHF, 本地小区标识=2, 小区名称=B马民俗村-HLHF-3, eNodeB标识=15496, 小区双工模式=CELL_TDD",B马民俗村-HLHF-3,4010,4013,0.999,3978,3978,1,5,0,0.001,1,0,5,3965,0.001,0,0,1641,1641,0,0,0,0,0.995,0,0.995,0,0.995,213682504,1093540864,13,0.003,0,0,8,0,1633,1641
07/17/2020 00:00:00,B马民俗村-HLHF,"eNodeB名称=B马民俗村-HLHF, 本地小区标识=1, 小区名称=B马民俗村-HLHF-2, eNodeB标识=15496, 小区双工模式=CELL_TDD",B马民俗村-HLHF-2,5308,5319,0.998,4835,4835,1,4,0,0.001,1,0,4,4812,0.001,0,0,238,239,0,0,130,131,0.987,0.992,0.989,0,0.989,1245223816,6277308104,11,0.002,0,0,2,0,236,239
07/17/2020 00:00:00,B马民俗村-HLHF,"eNodeB名称=B马民俗村-HLHF, 本地小区标识=0, 小区名称=B马民俗村-HLHF-1, eNodeB标识=15496, 小区双工模式=CELL_TDD",B马民俗村-HLHF-1,1419,1421,0.999,1408,1408,1,0,0,0,1,0,0,1332,0,0,0,1533,1533,0,0,85,86,0.995,0.988,0.995,0,0.995,85227168,1190349144,11,0.008,0,0,7,0,1526,1533
07/18/2020 00:00:00,B马民俗村-HLHF,"eNodeB名称=B马民俗村-HLHF, 本地小区标识=2, 小区名称=B马民俗村-HLHF-3, eNodeB标识=15496, 小区双工模式=CELL_TDD",B马民俗村-HLHF-3,2362,2362,1,2310,2310,1,3,0,0.001,1,0,3,2310,0.001,0,0,1500,1500,0,0,4,4,0.996,1,0.996,0,0.996,95435336,501966752,10,0.004,0,0,6,0,1494,1500
07/18/2020 00:00:00,B马民俗村-HLHF,"eNodeB名称=B马民俗村-HLHF, 本地小区标识=1, 小区名称=B马民俗村-HLHF-2, eNodeB标识=15496, 小区双工模式=CELL_TDD",B马民俗村-HLHF-2,4993,5002,0.998,4622,4622,1,6,0,0.001,1,0,5,4439,0.001,0,0,197,199,0,0,109,110,0.97,0.982,0.974,0,0.974,588687416,3580216528,20,0.004,1,0,4,0,193,199
07/18/2020 00:00:00,B马民俗村-HLHF,"eNodeB名称=B马民俗村-HLHF, 本地小区标识=0, 小区名称=B马民俗村-HLHF-1, eNodeB标识=15496, 小区双工模式=CELL_TDD",B马民俗村-HLHF-1,861,862,0.999,942,942,1,1,0,0.001,1,0,1,769,0.001,0,0,1434,1434,0,0,64,64,0.999,1,0.999,0,0.999,296340736,3029413592,6,0.007,0,0,2,0,1432,1434
07/19/2020 00:00:00,B马民俗村-HLHF,"eNodeB名称=B马民俗村-HLHF, 本地小区标识=2, 小区名称=B马民俗村-HLHF-3, eNodeB标识=15496, 小区双工模式=CELL_TDD",B马民俗村-HLHF-3,610,610,1,631,631,1,0,0,0,1,0,0,563,0,0,0,21,21,0,0,0,0,1,0,1,0,1,30003376,415979712,3,0.005,0,0,0,0,21,21
07/19/2020 00:00:00,B马民俗村-HLHF,"eNodeB名称=B马民俗村-HLHF, 本地小区标识=1, 小区名称=B马民俗村-HLHF-2, eNodeB标识=15496, 小区双工模式=CELL_TDD",B马民俗村-HLHF-2,4058,4060,1,4749,4749,1,1,0,0,1,0,1,3750,0,0,0,33,33,0,0,96,96,1,1,1,0,1,372104312,3481078776,7,0.002,0,0,0,0,33,33
07/19/2020 00:00:00,B马民俗村-HLHF,"eNodeB名称=B马民俗村-HLHF, 本地小区标识=0, 小区名称=B马民俗村-HLHF-1, eNodeB标识=15496, 小区双工模式=CELL_TDD",B马民俗村-HLHF-1,553,553,1,524,524,1,0,0,0,1,0,0,474,0,0,0,26,26,0,0,47,47,1,1,1,0,1,75668040,541702408,1,0.002,0,0,0,0,26,26
07/17/2020 00:00:00,B马南河-HLHF,"eNodeB名称=B马南河-HLHF, 本地小区标识=2, 小区名称=B马南河-HLHF-3, eNodeB标识=47470, 小区双工模式=CELL_TDD",B马南河-HLHF-3,4130,4134,0.999,3797,3798,1,2,0,0.001,0.999,0,2,3556,0.001,0,0,1627,1627,2,2,952,960,0.994,0.986,0.991,1,0.992,760795608,7253125624,65,0.015,5,0,9,0,1618,1627
07/17/2020 00:00:00,B马南河-HLHF,"eNodeB名称=B马南河-HLHF, 本地小区标识=1, 小区名称=B马南河-HLHF-2, eNodeB标识=47470, 小区双工模式=CELL_TDD",B马南河-HLHF-2,8451,8459,0.999,7775,7777,1,18,0,0.002,1,0,18,7656,0.002,0,0,1114,1114,10,19,553,564,1,0.962,0.993,0.474,0.987,604810368,8351339544,13,0.002,1,1,0,0,1114,1114
07/17/2020 00:00:00,B马南河-HLHF,"eNodeB名称=B马南河-HLHF, 本地小区标识=0, 小区名称=B马南河-HLHF-1, eNodeB标识=47470, 小区双工模式=CELL_TDD",B马南河-HLHF-1,13453,13462,0.999,13355,13361,1,6,0,0,0.999,0,6,11624,0.001,0,0,516,516,30,32,5968,5978,0.994,0.994,0.998,0.313,0.994,2022804672,11220409304,54,0.004,3,20,3,0,513,516
07/18/2020 00:00:00,B马南河-HLHF,"eNodeB名称=B马南河-HLHF, 本地小区标识=2, 小区名称=B马南河-HLHF-3, eNodeB标识=47470, 小区双工模式=CELL_TDD",B马南河-HLHF-3,5389,5399,0.998,5235,5239,0.999,10,0,0.002,0.999,0,8,4667,0.002,0,0,2111,2111,1,1,1216,1223,0.992,0.993,0.993,1,0.993,419429600,10138429344,78,0.014,1,0,16,0,2095,2111
07/18/2020 00:00:00,B马南河-HLHF,"eNodeB名称=B马南河-HLHF, 本地小区标识=1, 小区名称=B马南河-HLHF-2, eNodeB标识=47470, 小区双工模式=CELL_TDD",B马南河-HLHF-2,7608,7610,1,7120,7120,1,28,0,0.004,1,0,26,6833,0.004,0,0,1793,1794,21,21,799,807,0.999,0.986,0.995,1,0.995,1801959384,67350844568,24,0.003,4,0,0,0,1793,1794
07/18/2020 00:00:00,B马南河-HLHF,"eNodeB名称=B马南河-HLHF, 本地小区标识=0, 小区名称=B马南河-HLHF-1, eNodeB标识=47470, 小区双工模式=CELL_TDD",B马南河-HLHF-1,9662,9665,1,9547,9549,1,5,0,0.001,1,0,5,8378,0.001,0,0,283,283,7,7,5389,5395,0.993,0.998,0.998,0.429,0.998,1446378072,11806220432,31,0.003,1,4,2,0,281,283
07/19/2020 00:00:00,B马南河-HLHF,"eNodeB名称=B马南河-HLHF, 本地小区标识=2, 小区名称=B马南河-HLHF-3, eNodeB标识=47470, 小区双工模式=CELL_TDD",B马南河-HLHF-3,2541,2542,1,2411,2413,0.999,7,0,0.003,0.999,0,6,2152,0.003,0,0,2127,2127,0,0,746,750,0.997,0.991,0.995,0,0.995,435774392,2165706336,47,0.018,3,0,6,0,2121,2127
07/19/2020 00:00:00,B马南河-HLHF,"eNodeB名称=B马南河-HLHF, 本地小区标识=1, 小区名称=B马南河-HLHF-2, eNodeB标识=47470, 小区双工模式=CELL_TDD",B马南河-HLHF-2,11001,11005,1,10582,10584,1,1,0,0,1,0,1,10453,0,0,0,1682,1683,19,19,674,676,0.994,0.993,0.994,1,0.994,1049483336,14555030256,35,0.003,3,0,9,0,1673,1683
07/19/2020 00:00:00,B马南河-HLHF,"eNodeB名称=B马南河-HLHF, 本地小区标识=0, 小区名称=B马南河-HLHF-1, eNodeB标识=47470, 小区双工模式=CELL_TDD",B马南河-HLHF-1,10856,10868,0.999,11167,11171,1,3,0,0,0.999,0,3,10045,0,0,0,525,527,15,15,5341,5351,0.992,0.997,0.997,0.667,0.996,2037604840,17739132736,49,0.004,3,5,2,0,523,527
07/17/2020 00:00:00,B马裴村-HLHF,"eNodeB名称=B马裴村-HLHF, 本地小区标识=2, 小区名称=B马裴村-HLHF-3, eNodeB标识=253913, 小区双工模式=CELL_TDD",B马裴村-HLHF-3,8099,8104,0.999,7795,7796,1,20,0,0.003,1,0,20,6953,0.003,0,0,423,423,63,64,795,796,1,0.997,0.999,0.969,0.998,656754208,7894987336,35,0.004,0,1,0,0,423,423
07/17/2020 00:00:00,B马裴村-HLHF,"eNodeB名称=B马裴村-HLHF, 本地小区标识=1, 小区名称=B马裴村-HLHF-2, eNodeB标识=253913, 小区双工模式=CELL_TDD",B马裴村-HLHF-2,27599,27664,0.998,26136,26141,1,26,0,0.001,0.999,0,25,24191,0.001,0,0,1575,1576,588,589,14344,14345,0.999,0.999,0.999,0.997,0.999,3461966128,38857821920,230,0.008,13,1,1,0,1574,1576
07/17/2020 00:00:00,B马裴村-HLHF,"eNodeB名称=B马裴村-HLHF, 本地小区标识=0, 小区名称=B马裴村-HLHF-1, eNodeB标识=253913, 小区双工模式=CELL_TDD",B马裴村-HLHF-1,30360,30412,0.998,28928,28932,1,22,0,0.001,1,0,22,27556,0.001,0,0,1675,1675,134,137,9790,9793,0.999,0.999,0.999,0.978,0.999,2679518232,33201647384,86,0.003,6,0,1,0,1674,1675
07/18/2020 00:00:00,B马裴村-HLHF,"eNodeB名称=B马裴村-HLHF, 本地小区标识=2, 小区名称=B马裴村-HLHF-3, eNodeB标识=253913, 小区双工模式=CELL_TDD",B马裴村-HLHF-3,8484,8487,1,8324,8325,1,15,0,0.002,1,0,15,7310,0.002,0,0,727,727,123,126,1816,1816,1,0.998,1,0.976,0.999,536275400,6726064480,27,0.003,0,0,0,0,727,727
07/18/2020 00:00:00,B马裴村-HLHF,"eNodeB名称=B马裴村-HLHF, 本地小区标识=1, 小区名称=B马裴村-HLHF-2, eNodeB标识=253913, 小区双工模式=CELL_TDD",B马裴村-HLHF-2,33848,33952,0.997,30939,30943,1,50,0,0.002,1,0,47,29654,0.002,0,0,1716,1718,673,676,15932,15942,0.999,0.998,0.999,0.988,0.998,3273391992,37575422936,280,0.008,12,5,0,0,1716,1718
07/18/2020 00:00:00,B马裴村-HLHF,"eNodeB名称=B马裴村-HLHF, 本地小区标识=0, 小区名称=B马裴村-HLHF-1, eNodeB标识=253913, 小区双工模式=CELL_TDD",B马裴村-HLHF-1,27420,27454,0.999,25694,25696,1,27,0,0.001,0.999,0,26,24308,0.001,0,0,2138,2140,195,197,10053,10057,0.999,0.999,0.999,0.985,0.999,2253757392,18525521144,85,0.003,1,1,1,0,2137,2140
07/19/2020 00:00:00,B马裴村-HLHF,"eNodeB名称=B马裴村-HLHF, 本地小区标识=2, 小区名称=B马裴村-HLHF-3, eNodeB标识=253913, 小区双工模式=CELL_TDD",B马裴村-HLHF-3,8829,8832,1,8628,8628,1,8,0,0.001,1,0,8,7668,0.001,0,0,613,619,113,118,1720,1721,0.989,0.996,0.996,0.958,0.994,857845816,11348743496,87,0.01,1,0,1,0,612,619
07/19/2020 00:00:00,B马裴村-HLHF,"eNodeB名称=B马裴村-HLHF, 本地小区标识=1, 小区名称=B马裴村-HLHF-2, eNodeB标识=253913, 小区双工模式=CELL_TDD",B马裴村-HLHF-2,30201,30279,0.997,27959,27967,1,41,0,0.001,0.999,0,35,26762,0.001,0,0,1830,1831,600,602,13741,13758,0.998,0.998,0.998,0.993,0.998,3966756520,68046641536,268,0.009,14,2,2,0,1828,1831
07/19/2020 00:00:00,B马裴村-HLHF,"eNodeB名称=B马裴村-HLHF, 本地小区标识=0, 小区名称=B马裴村-HLHF-1, eNodeB标识=253913, 小区双工模式=CELL_TDD",B马裴村-HLHF-1,33782,33835,0.998,31975,31977,1,28,0,0.001,1,0,28,30551,0.001,0,0,2199,2199,182,183,15705,15708,1,0.999,1,0.984,0.999,4701020992,40669546336,115,0.003,3,2,1,0,2198,2199
07/17/2020 00:00:00,B马棚户区-HLHF,"eNodeB名称=B马棚户区-HLHF, 本地小区标识=2, 小区名称=B马棚户区-HLHF-3, eNodeB标识=253914, 小区双工模式=CELL_TDD",B马棚户区-HLHF-3,13820,13834,0.999,11806,11813,0.999,17,0,0.001,0.999,0,18,11063,0.002,0,0,157,157,353,362,4486,4493,1,0.996,0.998,0.97,0.996,1994741736,12095221800,106,0.008,3,2,0,0,157,157
07/17/2020 00:00:00,B马棚户区-HLHF,"eNodeB名称=B马棚户区-HLHF, 本地小区标识=1, 小区名称=B马棚户区-HLHF-2, eNodeB标识=253914, 小区双工模式=CELL_TDD",B马棚户区-HLHF-2,65259,65404,0.998,60581,60591,1,144,0,0.002,0.999,0,142,58700,0.002,0,0,655,655,94,110,17650,17666,1,0.996,0.997,0.855,0.997,6699516128,81214783784,367,0.006,32,0,0,0,655,655
07/17/2020 00:00:00,B马棚户区-HLHF,"eNodeB名称=B马棚户区-HLHF, 本地小区标识=0, 小区名称=B马棚户区-HLHF-1, eNodeB标识=253914, 小区双工模式=CELL_TDD",B马棚户区-HLHF-1,53125,53229,0.998,46747,46759,1,89,0,0.002,1,0,87,43174,0.002,0,0,574,574,24,31,4107,4113,1,0.992,0.998,0.194,0.993,5012393208,39718635320,520,0.01,3,18,0,0,574,574
07/18/2020 00:00:00,B马棚户区-HLHF,"eNodeB名称=B马棚户区-HLHF, 本地小区标识=2, 小区名称=B马棚户区-HLHF-3, eNodeB标识=253914, 小区双工模式=CELL_TDD",B马棚户区-HLHF-3,13131,13151,0.998,11087,11090,1,40,0,0.004,1,0,41,10211,0.004,0,0,136,138,157,162,4774,4782,0.986,0.997,0.998,0.969,0.997,878422520,9098966192,86,0.007,1,0,0,0,136,138
07/18/2020 00:00:00,B马棚户区-HLHF,"eNodeB名称=B马棚户区-HLHF, 本地小区标识=1, 小区名称=B马棚户区-HLHF-2, eNodeB标识=253914, 小区双工模式=CELL_TDD",B马棚户区-HLHF-2,66636,66734,0.999,62100,62105,1,167,0,0.003,1,0,161,59410,0.003,0,0,960,961,400,411,21497,21511,0.999,0.998,0.998,0.973,0.998,5970925528,56038289096,304,0.005,21,0,0,0,960,961
07/18/2020 00:00:00,B马棚户区-HLHF,"eNodeB名称=B马棚户区-HLHF, 本地小区标识=0, 小区名称=B马棚户区-HLHF-1, eNodeB标识=253914, 小区双工模式=CELL_TDD",B马棚户区-HLHF-1,49499,49553,0.999,43006,43010,1,25,0,0.001,1,0,23,41188,0.001,0,0,860,861,4,4,3848,3850,0.998,0.997,0.997,0.75,0.997,4170858288,31912912632,113,0.002,10,1,1,0,859,861
07/19/2020 00:00:00,B马棚户区-HLHF,"eNodeB名称=B马棚户区-HLHF, 本地小区标识=2, 小区名称=B马棚户区-HLHF-3, eNodeB标识=253914, 小区双工模式=CELL_TDD",B马棚户区-HLHF-3,12551,12574,0.998,9970,9973,1,14,0,0.001,0.999,0,15,9620,0.002,0,0,142,143,198,206,4757,4764,0.993,0.997,0.998,0.956,0.996,882849824,7427277672,101,0.008,1,1,0,0,142,143
07/19/2020 00:00:00,B马棚户区-HLHF,"eNodeB名称=B马棚户区-HLHF, 本地小区标识=1, 小区名称=B马棚户区-HLHF-2, eNodeB标识=253914, 小区双工模式=CELL_TDD",B马棚户区-HLHF-2,64334,64412,0.999,61194,61200,1,29,0,0,1,0,25,58743,0,0,0,685,685,363,374,18521,18532,1,0.998,0.999,0.971,0.998,6119600160,58355618400,406,0.006,12,0,0,0,685,685
07/19/2020 00:00:00,B马棚户区-HLHF,"eNodeB名称=B马棚户区-HLHF, 本地小区标识=0, 小区名称=B马棚户区-HLHF-1, eNodeB标识=253914, 小区双工模式=CELL_TDD",B马棚户区-HLHF-1,51064,51108,0.999,46180,46182,1,9,0,0,1,0,10,43000,0,0,0,629,629,8,13,3437,3441,1,0.996,0.998,0.538,0.996,4674854656,35841683272,76,0.001,5,1,0,0,629,629
07/17/2020 00:00:00,B马汽车城-HLHF,"eNodeB名称=B马汽车城-HLHF, 本地小区标识=2, 小区名称=B马汽车城-HLHF-3, eNodeB标识=253915, 小区双工模式=CELL_TDD",B马汽车城-HLHF-3,32290,32330,0.999,14749,14756,1,104,0,0.007,0.999,0,104,14256,0.007,0,0,2028,2028,0,3,8253,8256,1,0.999,0.999,0,0.999,769292024,6870458856,97,0.003,2,0,1,0,2027,2028
07/17/2020 00:00:00,B马汽车城-HLHF,"eNodeB名称=B马汽车城-HLHF, 本地小区标识=1, 小区名称=B马汽车城-HLHF-2, eNodeB标识=253915, 小区双工模式=CELL_TDD",B马汽车城-HLHF-2,13913,13941,0.998,12436,12440,1,32,0,0.003,0.999,0,33,11925,0.003,0,0,1686,1688,29,69,6427,6440,0.999,0.991,0.998,0.42,0.993,1814086632,11620300328,109,0.008,3,0,0,0,1686,1688
07/17/2020 00:00:00,B马汽车城-HLHF,"eNodeB名称=B马汽车城-HLHF, 本地小区标识=0, 小区名称=B马汽车城-HLHF-1, eNodeB标识=253915, 小区双工模式=CELL_TDD",B马汽车城-HLHF-1,3308,3321,0.996,1811,1811,1,1,0,0.001,0.999,0,1,1780,0.001,0,0,2927,2927,1,1,1262,1271,1,0.993,0.998,1,0.998,152276920,1581840744,19,0.006,0,0,1,0,2926,2927
07/18/2020 00:00:00,B马汽车城-HLHF,"eNodeB名称=B马汽车城-HLHF, 本地小区标识=2, 小区名称=B马汽车城-HLHF-3, eNodeB标识=253915, 小区双工模式=CELL_TDD",B马汽车城-HLHF-3,34290,34354,0.998,16442,16450,1,45,0,0.003,0.999,0,46,15757,0.003,0,0,1871,1871,2,3,8867,8870,1,0.999,0.999,0.333,0.999,1215344880,10044358816,88,0.003,6,1,0,0,1871,1871
07/18/2020 00:00:00,B马汽车城-HLHF,"eNodeB名称=B马汽车城-HLHF, 本地小区标识=1, 小区名称=B马汽车城-HLHF-2, eNodeB标识=253915, 小区双工模式=CELL_TDD",B马汽车城-HLHF-2,16819,16834,0.999,14562,14563,1,19,0,0.001,1,0,20,14167,0.001,0,0,1778,1779,30,91,7643,7653,0.999,0.99,0.999,0.308,0.992,1730886832,12202092928,127,0.007,2,2,0,0,1778,1779
07/18/2020 00:00:00,B马汽车城-HLHF,"eNodeB名称=B马汽车城-HLHF, 本地小区标识=0, 小区名称=B马汽车城-HLHF-1, eNodeB标识=253915, 小区双工模式=CELL_TDD",B马汽车城-HLHF-1,2747,2749,0.999,1345,1345,1,2,0,0.001,1,0,2,1291,0.002,0,0,2907,2907,1,4,1514,1514,1,0.998,1,0.25,0.999,149991960,1092596416,14,0.005,0,0,0,0,2907,2907
07/19/2020 00:00:00,B马汽车城-HLHF,"eNodeB名称=B马汽车城-HLHF, 本地小区标识=2, 小区名称=B马汽车城-HLHF-3, eNodeB标识=253915, 小区双工模式=CELL_TDD",B马汽车城-HLHF-3,34515,34556,0.999,20368,20373,1,25,0,0.001,1,0,23,19127,0.001,0,0,2103,2103,2,5,7488,7491,1,0.999,0.999,0.4,0.999,1786545456,21181164840,69,0.002,3,0,0,0,2103,2103
07/19/2020 00:00:00,B马汽车城-HLHF,"eNodeB名称=B马汽车城-HLHF, 本地小区标识=1, 小区名称=B马汽车城-HLHF-2, eNodeB标识=253915, 小区双工模式=CELL_TDD",B马汽车城-HLHF-2,22853,22909,0.998,21280,21283,1,33,0,0.002,0.999,0,31,20740,0.001,0,0,1709,1709,31,105,6456,6467,1,0.987,0.999,0.286,0.989,3331297696,20354602072,93,0.004,1,1,0,0,1709,1709
07/19/2020 00:00:00,B马汽车城-HLHF,"eNodeB名称=B马汽车城-HLHF, 本地小区标识=0, 小区名称=B马汽车城-HLHF-1, eNodeB标识=253915, 小区双工模式=CELL_TDD",B马汽车城-HLHF-1,2602,2609,0.997,1648,1648,1,5,0,0.003,1,0,5,1573,0.003,0,0,3057,3057,0,1,1230,1231,0.999,0.997,0.998,0,0.998,175949144,1251387880,24,0.009,2,0,4,0,3053,3057
